Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:2000008~regulation of protein localization to cell surface	3	0.563909774	0.026166401	"ABCA2, GBF1, RAB11B"	503	10	19416	11.58011928	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0006013~mannose metabolic process	3	0.563909774	0.026166401	"MAN2B2, MAN2C1, HK1"	503	10	19416	11.58011928	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0051091~positive regulation of DNA-binding transcription factor activity	7	1.315789474	0.027825421	"TRIM8, SMARCB1, HSF1, DVL2, PRKD2, SMARCA4, RNF220"	503	89	19416	3.035986329	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0030097~hemopoiesis	6	1.127819549	0.027869869	"ASXL1, PINK1, MKNK2, WBP1L, ASH2L, PBXIP1"	503	66	19416	3.509127056	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0032456~endocytic recycling	6	1.127819549	0.031191362	"VPS51, HGS, VPS52, RAB35, RAB8A, RAB11B"	503	68	19416	3.405917437	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0007346~regulation of mitotic cell cycle	6	1.127819549	0.031191362	"GBF1, CDK2, DAPK3, AATF, CDK11B, CDK5RAP3"	503	68	19416	3.405917437	1	1	0.993902439
GOTERM_BP_DIRECT	GO:1905091~positive regulation of type 2 mitophagy	3	0.563909774	0.031441592	"PINK1, GBA1, HDAC6"	503	11	19416	10.52738117	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0034454~microtubule anchoring at centrosome	3	0.563909774	0.031441592	"MAP1S, DCTN1, NINL"	503	11	19416	10.52738117	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0001188~RNA polymerase I preinitiation complex assembly	3	0.563909774	0.031441592	"SMARCB1, UBTF, SMARCA4"	503	11	19416	10.52738117	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0000244~spliceosomal tri-snRNP complex assembly	4	0.751879699	0.031726126	"PRPF6, USP4, PRPF19, AAR2"	503	27	19416	5.718577424	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0051897~positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	11	2.067669173	0.031883955	"PINK1, P2RX4, PDPK1, INSR, MAZ, CPNE1, HCLS1, PTPN6, RGL2, VAV1, PIK3R5"	503	196	19416	2.166348846	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0032526~response to retinoic acid	5	0.939849624	0.032843802	"RXRB, ASXL1, RXRA, TMEM161A, RARA"	503	47	19416	4.106425278	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0000245~spliceosomal complex assembly	4	0.751879699	0.034870233	"ZRSR2, PRPF6, SF3A2, PRPF19"	503	28	19416	5.514342516	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0090263~positive regulation of canonical Wnt signaling pathway	8	1.503759398	0.034987181	"CTDNEP1, PTK7, DAPK3, FAM53B, TBL1X, CSNK1G2, TRPM4, RNF220"	503	119	19416	2.594984714	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0050891~multicellular organismal-level water homeostasis	3	0.563909774	0.037094787	"EXT1, BPIFA1, SCNN1B"	503	12	19416	9.650099404	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0042789~mRNA transcription by RNA polymerase II	5	0.939849624	0.03749228	"RXRB, RXRA, RARA, NR1H3, TAF6"	503	49	19416	3.938816083	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0007264~small GTPase-mediated signal transduction	8	1.503759398	0.037775733	"RUFY1, RHOT2, GDI1, RRAGC, ARHGAP1, ARHGEF18, NUCB1, VAV1"	503	121	19416	2.552092404	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0036503~ERAD pathway	7	1.315789474	0.038281973	"BAG6, SGTA, MAN1C1, MAN1B1, CALR, ANKZF1, UBXN6"	503	96	19416	2.814612326	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0001822~kidney development	8	1.503759398	0.039223203	"BAG6, TRAF3IP2, PTK7, HYAL2, AP1B1, TSC1, PKD1, STRA6"	503	122	19416	2.531173614	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0007040~lysosome organization	5	0.939849624	0.045136982	"GRN, GAA, TFEB, GBA1, PI4KB"	503	52	19416	3.711576694	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0007507~heart development	11	2.067669173	0.046920903	"MED12, GYS1, TRAF3IP2, SHC1, MGRN1, GNA11, DVL2, AP1B1, ECE1, PKD1, STRA6"	503	210	19416	2.021925589	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0051726~regulation of cell cycle	12	2.255639098	0.04702267	"NUP214, MNT, GADD45B, KAT5, PES1, MADD, TSC1, SGF29, PRKACA, CDK11B, NOP53, PKD1"	503	239	19416	1.938095278	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0000423~mitophagy	5	0.939849624	0.047864373	"PINK1, CLEC16A, ATG4B, GBA1, ATG13"	503	53	19416	3.641546945	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0032418~lysosome localization	4	0.751879699	0.048977065	"PLEKHM1, TFEB, KXD1, HDAC6"	503	32	19416	4.825049702	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0031665~negative regulation of lipopolysaccharide-mediated signaling pathway	3	0.563909774	0.049444157	"SIGIRR, PTPN6, CACTIN"	503	14	19416	8.271513774	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0010867~positive regulation of triglyceride biosynthetic process	3	0.563909774	0.049444157	"CTDNEP1, KAT5, NR1H3"	503	14	19416	8.271513774	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0032298~positive regulation of DNA-templated DNA replication initiation	2	0.37593985	0.051042748	"CIZ1, CDK2"	503	2	19416	38.60039761	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0072738~cellular response to diamide	2	0.37593985	0.051042748	"DAXX, HSF1"	503	2	19416	38.60039761	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0006429~leucyl-tRNA aminoacylation	2	0.37593985	0.051042748	"LARS2, LARS1"	503	2	19416	38.60039761	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0006506~GPI anchor biosynthetic process	4	0.751879699	0.052876896	"PIGT, PGAP3, GPAA1, PIGQ"	503	33	19416	4.678836074	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0008104~protein localization	9	1.691729323	0.053208164	"CUTA, RRAGC, RAB35, DVL2, NBEAL2, SEPTIN9, DRD2, PRPF19, PLEC"	503	158	19416	2.198756826	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0016477~cell migration	13	2.443609023	0.054674589	"CD151, ITGB5, PDPK1, PXN, PIK3CD, PBXIP1, TNFAIP1, DGKZ, VAV1, ARHGAP35, EFS, PTK7, PAK4"	503	275	19416	1.824746069	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0034058~endosomal vesicle fusion	3	0.563909774	0.056097116	"RUFY1, VPS11, VPS16"	503	15	19416	7.720079523	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0060766~negative regulation of androgen receptor signaling pathway	3	0.563909774	0.056097116	"NCOR2, ZBTB7A, SMARCA4"	503	15	19416	7.720079523	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0014044~Schwann cell development	3	0.563909774	0.056097116	"MED12, LAMB2, MAPK3"	503	15	19416	7.720079523	1	1	0.993902439
GOTERM_BP_DIRECT	"GO:0044319~wound healing, spreading of cells"	3	0.563909774	0.056097116	"CD151, MRTFA, ARHGAP35"	503	15	19416	7.720079523	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0001510~RNA methylation	3	0.563909774	0.056097116	"NSUN5, MEPCE, FTSJ3"	503	15	19416	7.720079523	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0001578~microtubule bundle formation	4	0.751879699	0.056921454	"NUMA1, MAP1S, GAS2L1, MARK4"	503	34	19416	4.541223249	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0072344~rescue of stalled ribosome	4	0.751879699	0.056921454	"DDRGK1, ANKZF1, CDK5RAP3, GCN1"	503	34	19416	4.541223249	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0006417~regulation of translation	7	1.315789474	0.057085556	"FXR2, CNOT3, MKNK2, NAT10, ACO1, TSC1, GCN1"	503	106	19416	2.549082861	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0016241~regulation of macroautophagy	5	0.939849624	0.059663303	"EXOC7, GBA1, PRKACA, ATP6V0C, HDAC6"	503	57	19416	3.385999791	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0045727~positive regulation of translation	6	1.127819549	0.061248356	"PINK1, FXR2, NSUN5, PLXNB2, NAT10, EEF2"	503	82	19416	2.824419338	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0043161~proteasome-mediated ubiquitin-dependent protein catabolic process	14	2.631578947	0.061675471	"UBR4, KLHL22, GBA1, WWP2, PRAMEF11, TNFAIP1, DDB1, BAG6, RNF216, KAT5, HECTD3, ZSWIM8, TBL1X, RNF187"	503	311	19416	1.737638478	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0043627~response to estrogen	5	0.939849624	0.062833195	"MMP14, WBP2, GBA1, ASH2L, TBL1X"	503	58	19416	3.327620484	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0048169~regulation of long-term neuronal synaptic plasticity	3	0.563909774	0.063041581	"SYNGR1, DRD2, RAB8A"	503	16	19416	7.237574553	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0034497~protein localization to phagophore assembly site	3	0.563909774	0.063041581	"PACS2, ATG4B, ATG13"	503	16	19416	7.237574553	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0010508~positive regulation of autophagy	6	1.127819549	0.06385852	"TRIM8, KAT5, NPRL3, TFEB, UBR4, ATG13"	503	83	19416	2.790390189	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0016310~phosphorylation	4	0.751879699	0.065434278	"PI4KA, PIK3CD, COQ8A, MAPK3"	503	36	19416	4.288933068	1	1	0.993902439
GOTERM_BP_DIRECT	GO:1903955~positive regulation of protein targeting to mitochondrion	4	0.751879699	0.065434278	"PINK1, VPS11, ATG13, SREBF2"	503	36	19416	4.288933068	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0051028~mRNA transport	6	1.127819549	0.066530345	"NXF1, FXR2, ZC3H3, KHSRP, HSF1, SUPT6H"	503	84	19416	2.757171258	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0030335~positive regulation of cell migration	13	2.443609023	0.067684087	"SEMA4A, GRN, CD151, FAM89B, INSR, DAPK3, MAZ, PIK3CD, ACTN4, ADRA2A, MMP14, DDRGK1, MGAT5"	503	285	19416	1.760719891	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0008284~positive regulation of cell population proliferation	20	3.759398496	0.069882735	"SHC1, INSR, MAZ, VEGFC, ASH2L, PRAMEF11, OSMR, ADRA2A, CDC25B, SMARCA4, DDRGK1, CARM1, CDK2, RARA, HCLS1, PTPN6, CALR, IL6R, RNF187, TRPM4"	503	511	19416	1.510778772	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0007528~neuromuscular junction development	4	0.751879699	0.069896931	"PPFIBP2, DCTN1, LAMB2, AGRN"	503	37	19416	4.173015958	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0031333~negative regulation of protein-containing complex assembly	4	0.751879699	0.069896931	"HSF1, GBA1, NOP53, HDAC6"	503	37	19416	4.173015958	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0045787~positive regulation of cell cycle	4	0.751879699	0.069896931	"RARA, CALR, MARK4, HCFC1"	503	37	19416	4.173015958	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0045542~positive regulation of cholesterol biosynthetic process	3	0.563909774	0.070258096	"SCAP, PRKACA, SREBF2"	503	17	19416	6.811834873	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0007266~Rho protein signal transduction	5	0.939849624	0.072861392	"ARHGDIA, ARHGAP1, MYO9B, ADRA2A, ARHGAP35"	503	61	19416	3.163967018	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0000132~establishment of mitotic spindle orientation	4	0.751879699	0.074493116	"KAT5, NUMA1, DCTN1, INPPL1"	503	38	19416	4.063199749	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0016485~protein processing	6	1.127819549	0.074913657	"MMP14, PITRM1, ACTMAP, ATG4B, ECE1, GLG1"	503	87	19416	2.662096387	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0140501~positive regulation of reticulophagy	2	0.37593985	0.075580532	"DDRGK1, CDK5RAP3"	503	3	19416	25.73359841	1	1	0.993902439
GOTERM_BP_DIRECT	GO:1902661~positive regulation of glucose mediated signaling pathway	2	0.37593985	0.075580532	"SMARCB1, SMARCA4"	503	3	19416	25.73359841	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0036506~maintenance of unfolded protein	2	0.37593985	0.075580532	"BAG6, USP13"	503	3	19416	25.73359841	1	1	0.993902439
GOTERM_BP_DIRECT	GO:1904715~negative regulation of chaperone-mediated autophagy	2	0.37593985	0.075580532	"CTSA, SNRNP70"	503	3	19416	25.73359841	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0002269~leukocyte activation involved in inflammatory response	2	0.37593985	0.075580532	"TRAF3IP2, SCNN1B"	503	3	19416	25.73359841	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0051123~RNA polymerase II preinitiation complex assembly	5	0.939849624	0.076374353	"MED22, MED9, TAF6, MED16, MED15"	503	62	19416	3.112935291	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0006457~protein folding	9	1.691729323	0.080769718	"NUDCD3, KHSRP, ARL2, TSC1, MOGS, CALR, PPIB, SIL1, PDIA4"	503	173	19416	2.008113171	1	1	0.993902439
GOTERM_BP_DIRECT	GO:1904294~positive regulation of ERAD pathway	3	0.563909774	0.085433473	"BAG6, USP13, SGTA"	503	19	19416	6.094799623	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0006006~glucose metabolic process	5	0.939849624	0.087411059	"GAA, INPPL1, PDK2, HK1, WDTC1"	503	65	19416	2.969261355	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0051216~cartilage development	5	0.939849624	0.087411059	"FBXW4, DDRGK1, HYAL2, PKD1, MAPK3"	503	65	19416	2.969261355	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0030574~collagen catabolic process	4	0.751879699	0.089051172	"MMP14, RETREG3, MMP10, CTSB"	503	41	19416	3.76589245	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0010595~positive regulation of endothelial cell migration	5	0.939849624	0.091252426	"GRN, PIK3CD, PRKD2, CALR, SASH1"	503	66	19416	2.924272547	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0018916~nitrobenzene metabolic process	2	0.37593985	0.099485059	"GSTM2, GSTM1"	503	4	19416	19.30019881	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0010565~regulation of ketone metabolic process	2	0.37593985	0.099485059	"NCOR2, PDK2"	503	4	19416	19.30019881	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0097485~neuron projection guidance	2	0.37593985	0.099485059	"PLXNA1, ARHGAP35"	503	4	19416	19.30019881	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0120193~tight junction organization	2	0.37593985	0.099485059	"EXT1, PLEC"	503	4	19416	19.30019881	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0006419~alanyl-tRNA aminoacylation	2	0.37593985	0.099485059	"AARS1, AARSD1"	503	4	19416	19.30019881	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0036018~cellular response to erythropoietin	2	0.37593985	0.099485059	"MT2A, MT1X"	503	4	19416	19.30019881	1	1	0.993902439
GOTERM_BP_DIRECT	GO:2000677~regulation of transcription regulatory region DNA binding	2	0.37593985	0.099485059	"ZBTB7A, RNF220"	503	4	19416	19.30019881	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0010836~negative regulation of protein ADP-ribosylation	2	0.37593985	0.099485059	"PNKP, XRCC1"	503	4	19416	19.30019881	1	1	0.993902439
GOTERM_BP_DIRECT	GO:0032383~regulation of intracellular cholesterol transport	2	0.37593985	0.099485059	"ABCA2, TMEM97"	503	4	19416	19.30019881	1	1	0.993902439
REACTOME_PATHWAY	R-HSA-9679191~Potential therapeutics for SARS	7	1.315789474	0.098607025	"MBD3, TYK2, CHD3, AP2A2, IL6R, VAV1, BRD4"	359	99	11153	2.196646127	1	1	0.995207668
REACTOME_PATHWAY	R-HSA-9013409~RHOJ GTPase cycle	5	0.939849624	0.099540417	"ARHGAP1, PIK3R2, WWP2, ARHGAP35, PAK4"	359	55	11153	2.824259306	1	1	0.995207668
REACTOME_PATHWAY	R-HSA-1852241~Organelle biogenesis and maintenance	15	2.819548872	0.099714559	"EXOC7, DCTN1, GBF1, PKD1, HDAC6, HCFC1, SIRT3, RXRA, CARM1, EXOC3, TBL1X, MARK4, PRKACA, NINL, RAB8A"	359	298	11153	1.563767737	1	1	0.995207668
WIKIPATHWAYS	WP2324:AGE RAGE pathway	6	1.127819549	0.056655509	"MMP14, NOS2, SHC1, INSR, DDOST, MAPK3"	277	66	8749	2.871348868	1	1	1
WIKIPATHWAYS	WP4223:Ras signaling	11	2.067669173	0.065871415	"SHC1, JMJD7-PLA2G4B, INSR, PIK3CD, PIK3R2, GNB5, PLA2G6, PRKACA, RGL2, PAK4, MAPK3"	277	184	8749	1.888223984	1	1	1
WIKIPATHWAYS	WP1982:Sterol regulatory element binding proteins SREBP signaling	6	1.127819549	0.066129363	"FASN, SCAP, PRKACA, SEC24C, MED15, SREBF2"	277	69	8749	2.746507613	1	1	1
WIKIPATHWAYS	WP4172:PI3K Akt signaling	17	3.195488722	0.070025326	"ITGB5, LAMB2, PDPK1, INSR, VEGFC, PIK3CD, TSC1, PIK3R2, PPP2R5D, OSMR, PIK3R5, GYS1, G6PC3, CDK2, GNB5, IL6R, MAPK3"	277	339	8749	1.583900408	1	1	1
WIKIPATHWAYS	WP4582:Cancer immunotherapy by CTLA4 blockade	3	0.563909774	0.070312294	"PIK3CD, PIK3R2, PTPN6"	277	14	8749	6.768179474	1	1	1
WIKIPATHWAYS	WP4255:Non small cell lung cancer	6	1.127819549	0.07643344	"RXRB, RXRA, GADD45B, PIK3CD, PIK3R2, MAPK3"	277	72	8749	2.632069795	1	1	1
WIKIPATHWAYS	WP5221:2q11 2 copy number variation syndrome	4	0.751879699	0.084666026	"PLXNB2, SNRNP200, CNNM3, MAPK3"	277	33	8749	3.828465157	1	1	1
WIKIPATHWAYS	WP244:Alpha 6 beta 4 signaling	4	0.751879699	0.084666026	"SHC1, LAMB2, PIK3R2, MAPK3"	277	33	8749	3.828465157	1	1	1
WIKIPATHWAYS	WP304:Kit receptor signaling	5	0.939849624	0.085301384	"SHC1, PIK3R2, PTPN6, VAV1, MAPK3"	277	53	8749	2.979701655	1	1	1
WIKIPATHWAYS	WP5475:Hallmark of cancer sustaining proliferative signaling	7	1.315789474	0.088988837	"SHC1, INSR, RARA, PIK3CD, TSC1, IL6R, MAPK3"	277	98	8749	2.256059825	1	1	1
WIKIPATHWAYS	WP585:Interferon type I signaling	5	0.939849624	0.089959673	"PIK3CD, PIK3R2, PTPN6, TYK2, VAV1"	277	54	8749	2.924521995	1	1	1
WIKIPATHWAYS	WP4342:Vitamins A and D action mechanisms	2	0.37593985	0.091695391	"RXRA, RARA"	277	3	8749	21.05655836	1	1	1
WIKIPATHWAYS	WP5346:8p23 1 copy number variation syndrome	5	0.939849624	0.094737686	"MSRA, NUMA1, CTSD, CTSB, MAPK3"	277	55	8749	2.871348868	1	1	1
WIKIPATHWAYS	WP3935:Leptin insulin signaling overlap	3	0.563909774	0.098853012	"PDPK1, INSR, DGKZ"	277	17	8749	5.573794861	1	1	1
WIKIPATHWAYS	WP5087:Pleural mesothelioma	20	3.759398496	0.099531841	"TCF7L1, RING1, SHC1, LAMB2, CHD8, INSR, MINK1, VEGFC, PIK3CD, TSC1, ATG13, HCFC1, ASXL1, MMP14, MKNK2, CDK2, DVL2, VGLL4, PAK4, MAPK3"	277	439	8749	1.438944763	1	1	1
